symbol, name, exchange, marketCap, IPOYear, sector, industry, summary
NOV,National Oilwell Varco Inc.,NYSE,1.4E10,,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov
NPK,National Presto Industries Inc.,NYSE,6.4784E8,,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/npk
NNN,National Retail Properties,NYSE,5.21E9,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nnn
NNN-D,National Retail Properties,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nnn-d
NNN-E,National Retail Properties,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nnn-e
SID,National Steel Company,NYSE,2.1E9,,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,NYSE,3.5653E8,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nsa
NSM,Nationstar Mortgage Holdings Inc.,NYSE,1.44E9,2012,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nsm
NW-C,Natl Westminster Pfd,NYSE,,,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw-c
NGS,Natural Gas Services Group Inc.,NYSE,2.8322E8,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs
NGVC,Natural Grocers by Vitamin Cottage Inc.,NYSE,4.8648E8,2012,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,NYSE,1.859E8,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
NTZ,Natuzzi S.p.A.,NYSE,9.435E7,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/ntz
NLS,Nautilus Group Inc. (The),NYSE,5.8278E8,,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/nls
NCI,Navigant Consulting Inc.,NYSE,8.0887E8,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,NYSE,7.236E8,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,NYSE,5.1551E8,,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,NYSE,1.5744E8,,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nm
NM-G,Navios Maritime Holdings Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nm-g
NM-H,Navios Maritime Holdings Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nm-h
NAP,Navios Maritime Midstream Partners LP,NYSE,2.4151E8,2014,n/a,n/a,http://www.nasdaq.com/symbol/nap
NMM,Navios Maritime Partners LP,NYSE,3.3149E8,2007,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,NYSE,1.09E9,,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav
NAV-D,Navistar International Corporation,NYSE,,,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/nav-d
NCS,NCI Building Systems Inc.,NYSE,8.4898E8,,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,NYSE,4.61E9,,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ncr
NP,Neenah Paper Inc.,NYSE,1.09E9,,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
NEFF,Neff Corporation,NYSE,1.9491E8,2014,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/neff
NNI,Nelnet Inc.,NYSE,1.4E9,2003,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,NYSE,3.7849E8,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/nptn
N,Netsuite Inc,NYSE,6.81E9,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/n
NSR,Neustar Inc.,NYSE,1.31E9,2005,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/nsr
NVRO,Nevro Corp.,NYSE,1.47E9,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvro
HYB,New America High Income Fund Inc. (The),NYSE,1.8113E8,1988,n/a,n/a,http://www.nasdaq.com/symbol/hyb
GF,New Germany Fund Inc. (The),NYSE,2.4298E8,1990,n/a,n/a,http://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),NYSE,2.4626E8,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nwhm
IRL,New Ireland Fund Inc. (The),NYSE,7.039E7,1990,n/a,n/a,http://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,NYSE,7.9003E8,2014,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,NYSE,8.9224E8,2011,n/a,n/a,http://www.nasdaq.com/symbol/nmfc
EDU,New Oriental Education & Technology Group Inc.,NYSE,4.75E9,2006,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/edu
NEWR,New Relic Inc.,NYSE,1.84E9,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,NYSE,2.71E9,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,NYSE,7.6669E8,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/snr
NSLP-A,New Source Energy Partners L.P.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nslp-a
NWY,New York & Company Inc.,NYSE,1.4122E8,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy
NYCB,New York Community Bancorp Inc.,NYSE,7.74E9,,Finance,Banks,http://www.nasdaq.com/symbol/nycb
NYCB-U,New York Community Bancorp Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nycb-u
NYRT,New York REIT Inc.,NYSE,1.85E9,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nyrt
NYT,New York Times Company (The),NYSE,2.25E9,,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nyt
NCT,Newcastle Investment Corporation,NYSE,2.8988E8,2002,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nct
NCT-B,Newcastle Investment Corporation,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nct-b
NCT-C,Newcastle Investment Corporation,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nct-c
NCT-D,Newcastle Investment Corporation,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nct-d
NWL,Newell Rubbermaid Inc.,NYSE,1.186E10,,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/nwl
NFX,Newfield Exploration Company,NYSE,6.17E9,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx
NJR,NewJersey Resources Corporation,NYSE,2.66E9,,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,NYSE,4.86E9,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,NYSE,9.35E9,,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
NR,Newpark Resources Inc.,NYSE,4.8554E8,,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
NHF,NexPoint Credit Stategies Fund,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nhf
NXRT,NexPoint Residential Trust Inc.,NYSE,2.7682E8,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nxrt
NEP,NextEra Energy Partners LP,NYSE,7.7287E8,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nep
NEE,NextEra Energy Inc.,NYSE,4.652E10,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nee
NEE-C,NextEra Energy Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nee-c
NEE-G,NextEra Energy Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nee-g
NEE-H,NextEra Energy Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nee-h
NEE-I,NextEra Energy Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nee-i
NEE-J,NextEra Energy Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nee-j
NEE-P,NextEra Energy Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nee-p
NEE-Q,NextEra Energy Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nee-q
NGL,NGL ENERGY PARTNERS LP,NYSE,1.87E9,2011,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/ngl
NMK-B,Niagara Mohawk Holdings Inc.,NYSE,,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk-b
NMK-C,Niagara Mohawk Holdings Inc.,NYSE,,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nmk-c
NJ,Nidec Corporation (Nihon Densan Kabushiki Kaisha),NYSE,2.389E10,,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/nj
NLSN,Nielsen N.V.,NYSE,1.737E10,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/nlsn
NKE,Nike Inc.,NYSE,1.1304E11,,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/nke
NMBL,Nimble Storage Inc.,NYSE,7.9898E8,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/nmbl
NTT,Nippon Telegraph and Telephone Corporation,NYSE,8.091E10,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntt
NKA,Niska Gas Storage Partners LLC,NYSE,1.2042E8,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/nka
NI,NiSource Inc,NYSE,6.32E9,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ni
NL,NL Industries Inc.,NYSE,1.5338E8,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,NYSE,1.84E9,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/noah
NE,Noble Corporation,NYSE,3.18E9,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,NYSE,1.528E10,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl
NOK,Nokia Corporation,NYSE,2.719E10,1994,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/nok
NMR,Nomura Holdings Inc ADR,NYSE,2.245E10,,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/nmr
NOR,Noranda Aluminum Holding Corporation,NYSE,7110000.0,2010,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/nor
NORD,Nord Anglia Education Inc.,NYSE,2.05E9,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nord
NAO,Nordic American Offshore Ltd,NYSE,1.2383E8,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,NYSE,1.35E9,,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nat
JWN,Nordstrom Inc.,NYSE,1.053E10,,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn
NSC,Norfolk Souther Corporation,NYSE,2.913E10,,Transportation,Railroads,http://www.nasdaq.com/symbol/nsc
NTL,Nortel Inversora SA,NYSE,2.57E9,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ntl
NOA,North American Energy Partners Inc.,NYSE,7.343E7,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa
NADL,North Atlantic Drilling Ltd.,NYSE,1.5165E8,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nadl
NRT,North European Oil Royality Trust,NYSE,7.729E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt
NTI,Northern Tier Energy LP,NYSE,2.45E9,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/nti
NOC,Northrop Grumman Corporation,NYSE,3.456E10,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/noc
NSAM,NorthStar Asset Management Group Inc.,NYSE,2.69E9,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/nsam
NRE,NorthStar Realty Europe Corp.,NYSE,6.3378E8,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nre
NRF,Northstar Realty Finance Corp.,NYSE,3.53E9,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/nrf
NRF-A,Northstar Realty Finance Corp.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nrf-a
NRF-B,Northstar Realty Finance Corp.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nrf-b
NRF-C,Northstar Realty Finance Corp.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nrf-c
NRF-D,Northstar Realty Finance Corp.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nrf-d
NRF-E,Northstar Realty Finance Corp.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nrf-e
NWN,Northwest Natural Gas Company,NYSE,1.31E9,,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,NYSE,2.6E9,,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/nwe
NVS,Novartis AG,NYSE,2.1168E11,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,NYSE,1.4503E11,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,NYSE,1.97E9,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/dnow
NQ,NQ Mobile Inc.,NYSE,3.4235E8,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq
NRG,NRG Energy Inc.,NYSE,3.77E9,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nrg
NYLD,NRG Yield Inc.,NYSE,2.62E9,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/nyld
NYLD.A,NRG Yield Inc.,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/nyld.a
DCM,NTT DOCOMO Inc,NYSE,7.65E10,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dcm
NUS,Nu Skin Enterprises Inc.,NYSE,1.94E9,1996,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/nus
NUE,Nucor Corporation,NYSE,1.321E10,,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,NYSE,3.21E9,,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns
NSH,Nustar GP Holdings LLC,NYSE,9.8445E8,,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh
NSS,NuStar Logistics L.P.,NYSE,,,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nss
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,NYSE,,2014,n/a,n/a,http://www.nasdaq.com/symbol/jmlp
NEA,Nuveen AMT-Free Municipal Income Fund,NYSE,1.04E9,2002,n/a,n/a,http://www.nasdaq.com/symbol/nea
NUV,Nuveen AMT-Free Municipal Value Fund,NYSE,2.04E9,1987,n/a,n/a,http://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,NYSE,2.272E8,2009,n/a,n/a,http://www.nasdaq.com/symbol/nuw
NAZ,Nuveen Arizona Premium Income Municipal Fund,NYSE,1.7326E8,1992,n/a,n/a,http://www.nasdaq.com/symbol/naz
NBB,Nuveen Build America Bond Fund,NYSE,5.2183000000000006E8,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbb
NBD,Nuveen Build America Bond Opportunity Fund,NYSE,1.4173E8,2010,n/a,n/a,http://www.nasdaq.com/symbol/nbd
NKX,Nuveen California AMT-Free Municipal Income Fund,NYSE,7.0847E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkx
NAC,Nuveen California Dividend Advantage Municipal Fund,NYSE,3.5387E8,1999,n/a,n/a,http://www.nasdaq.com/symbol/nac
NCA,Nuveen California Municipal Value Fund Inc.,NYSE,2.7327E8,,n/a,n/a,http://www.nasdaq.com/symbol/nca
NTC,Nuveen Connecticut Premium Income Municipal Fund,NYSE,1.842E8,1993,n/a,n/a,http://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,NYSE,2.2943E8,2007,n/a,n/a,http://www.nasdaq.com/symbol/jce
JQC,Nuveen Credit Strategies Income Fund,NYSE,1.07E9,2003,n/a,n/a,http://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,NYSE,2.2072E8,2003,n/a,n/a,http://www.nasdaq.com/symbol/jdd
NAD,Nuveen Dividend Advantage Municipal Fund,NYSE,5.5526E8,1999,n/a,n/a,http://www.nasdaq.com/symbol/nad
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,NYSE,,2014,n/a,n/a,http://www.nasdaq.com/symbol/diax
JMF,Nuveen Energy MLP Total Return Fund,NYSE,4.6112E8,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,NYSE,3.2717E8,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev
JPW,Nuveen Flexible Investment Income Fund,NYSE,5.565E7,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,NYSE,4.8736E8,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,NYSE,3.2517E8,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,NYSE,1.3835E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
JGV,Nuveen Global Equity Income Fund ,NYSE,2.102E8,2006,n/a,n/a,http://www.nasdaq.com/symbol/jgv
JGH,Nuveen Global High Income Fund,NYSE,,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh
JHA,Nuveen High Income 2020 Target Term Fund,NYSE,,2015,n/a,n/a,http://www.nasdaq.com/symbol/jha
JHY,Nuveen High Income 2020 Target Term Fund,NYSE,,2015,n/a,n/a,http://www.nasdaq.com/symbol/jhy
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,NYSE,9.67E7,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,NYSE,5.274E7,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,NYSE,5.8496E8,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid
NQM,Nuveen Investment Quality Municipal Fund Inc.,NYSE,5.3964E8,,n/a,n/a,http://www.nasdaq.com/symbol/nqm
NMY,Nuveen Maryland Premium Income Municipal Fund,NYSE,2.9938E8,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Premium Income Municipal Fund,NYSE,1.2628E8,,n/a,n/a,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Income Municipal Fund,NYSE,2.7557E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Municipal Income Fund,NYSE,5.971E7,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms
JLS,Nuveen Mortgage Opportunity Term Fund,NYSE,3.5924E8,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,NYSE,6.597E7,,n/a,n/a,http://www.nasdaq.com/symbol/jmm
NMA,Nuveen Municipal Advantage Fund Inc.,NYSE,5.8249E8,1989,n/a,n/a,http://www.nasdaq.com/symbol/nma
NMI,Nuveen Municipal Income Fund Inc.,NYSE,8.986E7,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi
NMO,Nuveen Municipal Market Opportunity Fund Inc.,NYSE,6.115E8,1990,n/a,n/a,http://www.nasdaq.com/symbol/nmo
NIO,Nuveen Municipal Opportunity Fund Inc.,NYSE,1.33E9,1991,n/a,n/a,http://www.nasdaq.com/symbol/nio
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,NYSE,5.6105E8,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Municipal Income Fund,NYSE,1.12E9,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NAN,Nuveen New York Dividend Advantage Municipal Fund,NYSE,1.2869999999999999E8,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan
NNY,Nuveen New York Municipal Value Fund Inc.,NYSE,1.4926E8,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny
NNC,Nuveen North Carolina Premium Income Municipal Fund,NYSE,2.1281E8,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Income Municipal Fund,NYSE,2.719E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo
NQP,Nuveen Pennsylvania Investment Quality Municipal Fund Inc.,NYSE,2.1425E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp
NPP,Nuveen Performance Plus Municipal Fund Inc.,NYSE,8.7457E8,1989,n/a,n/a,http://www.nasdaq.com/symbol/npp
JPI,Nuveen Preferred and Income Term Fund,NYSE,5.2265E8,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,NYSE,8.894E8,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc
NPF,Nuveen Premier Municipal Income Fund Inc.,NYSE,2.6133999999999997E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/npf
NPM,Nuveen Premium Income Municipal Fund II Inc.,NYSE,9.7203E8,1992,n/a,n/a,http://www.nasdaq.com/symbol/npm
NPT,Nuveen Premium Income Municipal Fund IV Inc.,NYSE,5.6643E8,1993,n/a,n/a,http://www.nasdaq.com/symbol/npt
NPI,Nuveen Premium Income Municipal Fund Inc.,NYSE,8.6801E8,1988,n/a,n/a,http://www.nasdaq.com/symbol/npi
NQU,Nuveen Quality Income Municipal Fund Inc.,NYSE,7.3792E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqu
NQI,Nuveen Quality Municipal Fund Inc.,NYSE,5.0E8,1990,n/a,n/a,http://www.nasdaq.com/symbol/nqi
JTP,Nuveen Quality Preferred Income Fund,NYSE,5.283E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/jtp
JPS,Nuveen Quality Preferred Income Fund 2,NYSE,1.1E9,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps
JHP,Nuveen Quality Preferred Income Fund 3,NYSE,2.0083E8,2002,n/a,n/a,http://www.nasdaq.com/symbol/jhp
JRI,Nuveen Real Asset Income and Growth Fund,NYSE,1.5717E8,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri
BXMX,Nuveen S&P 500 Buy-Write Income Fund,NYSE,4.962E8,,n/a,n/a,http://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,NYSE,1.2514E8,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim
NQS,Nuveen Select Quality Municipal Fund Inc.,NYSE,4.7515E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqs
NXP,Nuveen Select Tax Free Income Portfolio,NYSE,2.295E8,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,NYSE,2.3666E8,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,NYSE,1.8368E8,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,NYSE,1.9402E8,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,NYSE,1.4848E8,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,NYSE,2.0872E8,,n/a,n/a,http://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,NYSE,1.6547E8,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Income Municipal Fund,NYSE,1.3494E8,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Premium Income Municipal Fund,NYSE,2.4349E8,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,NYSE,1.6306E8,2013,n/a,n/a,http://www.nasdaq.com/symbol/niq
JMT,Nuven Mortgage Opportunity Term Fund 2,NYSE,1.0615E8,,n/a,n/a,http://www.nasdaq.com/symbol/jmt
NES,Nuverra Environmental Solutions Inc.,NYSE,2.304E7,,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/nes
NVR,NVR Inc.,NYSE,6.53E9,,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr
OAK,Oaktree Capital Group LLC,NYSE,7.52E9,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/oak
OAS,Oasis Petroleum Inc.,NYSE,1.58E9,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oas
OXY,Occidental Petroleum Corporation,NYSE,5.659E10,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy
OII,Oceaneering International Inc.,NYSE,4.28E9,,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/oii
OZM,Och-Ziff Capital Management Group LLC,NYSE,2.5E9,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/ozm
OCIP,OCI Partners LP,NYSE,7.4383E8,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ocip
OCN,Ocwen Financial Corporation,NYSE,8.2883E8,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ocn
OFG,OFG Bancorp,NYSE,3.8209E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg
OFG-A,OFG Bancorp,NYSE,,,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg-a
OFG-B,OFG Bancorp,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/ofg-b
OFG-D,OFG Bancorp,NYSE,,,n/a,n/a,http://www.nasdaq.com/symbol/ofg-d
OGE,OGE Energy Corporation,NYSE,5.2E9,,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/oge
OIBR,Oi S.A.,NYSE,3.5163E8,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oibr
OIBR.C,Oi S.A.,NYSE,,2014,n/a,n/a,http://www.nasdaq.com/symbol/oibr.c
OIS,Oil States International Inc.,NYSE,1.5E9,2001,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/ois
ODC,Oil-Dri Corporation Of America,NYSE,2.1765E8,,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/odc
ORI,Old Republic International Corporation,NYSE,4.95E9,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ori
